2.316730502877273110e-15,3.783508035933741809e+01,8.000000000000000000e+00
-6.316543754228339417e-15,-3.438566264507809223e+01,8.000000000000000000e+00
-2.331561727731543598e+01,2.778647065379229986e+01,8.000000000000000000e+00
3.118921984994345564e+01,1.521199893276266835e+01,8.000000000000000000e+00
3.135905026410117458e+01,1.462296529061790906e+01,8.000000000000000000e+00
-1.902960381596642847e+01,-2.930302019147900694e+01,8.000000000000000000e+00
-1.692089341739464459e+01,-3.052609978683783609e+01,8.000000000000000000e+00
3.350603266926160728e+01,-9.607700262994631757e+00,8.000000000000000000e+00
3.316061189452084790e+01,8.885359177658742169e+00,8.000000000000000000e+00
9.636669485633069243e+00,3.596454013613125511e+01,8.000000000000000000e+00
-3.439559929437716335e+01,-6.003774189283126450e-01,8.000000000000000000e+00
-3.225318136982904349e+01,1.238083634335167460e+01,8.000000000000000000e+00
1.600039686657529714e+01,3.280567516233266190e+01,8.000000000000000000e+00
-3.437295864440684312e+01,-1.200330165570706376e+00,8.000000000000000000e+00
3.293481735984226333e+01,-1.134036705564552072e+01,8.000000000000000000e+00
2.164111368097998422e+01,-2.769936236730947243e+01,8.000000000000000000e+00
5.385728075340295185e+00,-3.400414879330773488e+01,8.000000000000000000e+00
3.430255624884321719e+01,-3.605343942192515971e+00,8.000000000000000000e+00
2.060793354849264603e+01,-2.836438715441665082e+01,8.000000000000000000e+00
2.584395531844356952e+01,2.409987821991628465e+01,8.000000000000000000e+00
3.287215884228033502e+01,1.005002752386769771e+01,8.000000000000000000e+00
3.420310285901066294e+01,2.992383757574553105e+00,8.000000000000000000e+00
3.115909391144117180e+01,-1.587635133106619101e+01,8.000000000000000000e+00
3.224977935073248148e+01,1.237953043057400215e+01,8.000000000000000000e+00
1.377654030739624424e+01,3.409813380039614827e+01,8.000000000000000000e+00
1.536874769075285307e+01,-3.151060243061351329e+01,8.000000000000000000e+00
1.436931602374852268e+01,3.385198714981712698e+01,8.000000000000000000e+00
-1.898089453055934683e+01,3.158951332386908462e+01,8.000000000000000000e+00
-2.579260141140959917e+01,2.490762565607133538e+01,8.000000000000000000e+00
-2.964393708616495360e+01,-1.852358775507276434e+01,8.000000000000000000e+00
-3.404895212146077910e+01,4.180685635437586534e+00,8.000000000000000000e+00
3.370095380801465268e+01,-7.780478244862512938e+00,8.000000000000000000e+00
-2.679505130813104685e+01,-2.248371767002905486e+01,8.000000000000000000e+00
-3.310669289884841504e+01,9.493191426478677641e+00,8.000000000000000000e+00
2.923976214035418764e+01,1.898852355723510499e+01,8.000000000000000000e+00
-9.580914982608332409e+00,-3.341262129556010763e+01,8.000000000000000000e+00
1.080175895031872635e+01,-3.324439569393141625e+01,8.000000000000000000e+00
