1009.2,-107.25
1009.2,-108.25
1009.2,-109.25
1009.2,-110.25
1008.2,-111.25
1008.2,-112.25
1008.2,-113.25
1008.2,-114.25
1007.2,-115.25
1007.2,-116.25
1007.2,-117.25
1006.2,-118.25
1006.2,-119.25
1006.2,-120.25
1005.2,-121.25
1005.2,-122.25
1004.2,-123.25
1003.2,-124.25
1002.2,-124.25
1001.2,-125.25
1000.2,-125.25
999.25,-125.25
998.25,-125.25
997.25,-125.25
996.25,-125.25
995.25,-125.25
994.25,-125.25
993.25,-124.25
992.25,-124.25
991.25,-124.25
990.25,-124.25
989.25,-124.25
988.25,-124.25
987.25,-124.25
986.25,-124.25
985.25,-124.25
984.25,-124.25
983.25,-124.25
982.25,-124.25
981.25,-124.25
980.25,-124.25
979.25,-124.25
978.25,-124.25
977.25,-124.25
976.25,-124.25
975.25,-124.25
974.25,-124.25
973.25,-124.25
972.25,-124.25
971.25,-124.25
970.25,-124.25
969.25,-124.25
968.25,-124.25
967.25,-124.25
966.25,-124.25
965.25,-124.25
964.25,-124.25
963.25,-124.25
962.25,-124.25
961.25,-124.25
960.25,-124.25
959.25,-124.25
958.25,-124.25
957.25,-124.25
956.25,-124.25
955.25,-124.25
954.25,-124.25
953.25,-124.25
952.25,-124.25
951.25,-124.25
950.25,-124.25
949.25,-124.25
948.25,-124.25
947.25,-124.25
946.25,-124.25
945.25,-124.25
944.25,-124.25
943.25,-124.25
942.25,-124.25
941.25,-124.25
940.25,-123.25
939.25,-123.25
938.25,-123.25
937.25,-123.25
936.25,-123.25
935.25,-123.25
934.25,-123.25
933.25,-123.25
932.25,-123.25
931.25,-123.25
930.25,-123.25
929.25,-123.25
928.25,-123.25
927.25,-123.25
926.25,-123.25
925.25,-123.25
924.25,-123.25
923.25,-123.25
922.25,-123.25
921.25,-123.25
920.25,-123.25
919.25,-123.25
918.25,-123.25
917.25,-123.25
916.25,-122.25
915.25,-122.25
914.25,-122.25
913.25,-122.25
912.25,-122.25
911.25,-122.25
910.25,-122.25
909.25,-122.25
908.25,-122.25
907.25,-122.25
906.25,-122.25
905.25,-122.25
904.25,-122.25
903.25,-122.25
902.25,-122.25
901.25,-122.25
900.25,-122.25
899.25,-121.25
898.25,-121.25
897.25,-121.25
896.25,-121.25
895.25,-121.25
894.25,-121.25
893.25,-121.25
892.25,-121.25
891.25,-121.25
890.25,-121.25
889.25,-121.25
888.25,-121.25
887.25,-120.25
886.25,-120.25
885.25,-120.25
884.25,-120.25
883.25,-120.25
882.25,-120.25
881.25,-120.25
880.25,-120.25
879.25,-120.25
878.25,-120.25
877.25,-120.25
876.25,-120.25
875.25,-120.25
874.25,-120.25
873.25,-120.25
872.25,-120.25
871.25,-120.25
870.25,-120.25
869.25,-120.25
868.25,-120.25
867.25,-120.25
866.25,-120.25
865.25,-120.25
864.25,-120.25
863.25,-120.25
862.25,-120.25
861.25,-120.25
860.25,-120.25
859.25,-120.25
858.25,-120.25
857.25,-119.25
856.25,-119.25
855.25,-119.25
854.25,-119.25
853.25,-119.25
852.25,-119.25
851.25,-119.25
850.25,-119.25
849.25,-119.25
848.25,-119.25
847.25,-119.25
846.25,-119.25
845.25,-119.25
844.25,-119.25
843.25,-118.25
842.25,-118.25
841.25,-118.25
840.25,-118.25
839.25,-118.25
838.25,-118.25
837.25,-118.25
836.25,-118.25
835.25,-118.25
834.25,-118.25
833.25,-118.25
832.25,-118.25
831.25,-118.25
830.25,-118.25
829.25,-118.25
828.25,-118.25
827.25,-118.25
826.25,-118.25
825.25,-118.25
824.25,-118.25
823.25,-118.25
822.25,-118.25
821.25,-118.25
820.25,-118.25
819.25,-118.25
818.25,-118.25
817.25,-117.25
816.25,-117.25
815.25,-117.25
814.25,-117.25
813.25,-117.25
812.25,-117.25
811.25,-117.25
810.25,-117.25
809.25,-117.25
808.25,-117.25
807.25,-116.25
806.25,-116.25
805.25,-116.25
804.25,-116.25
803.25,-116.25
802.25,-116.25
801.25,-116.25
800.25,-116.25
799.25,-115.25
798.25,-115.25
797.25,-115.25
796.25,-115.25
795.25,-115.25
794.25,-115.25
793.25,-115.25
792.25,-115.25
791.25,-115.25
790.25,-115.25
789.25,-115.25
788.25,-115.25
787.25,-115.25
786.25,-115.25
785.25,-115.25
784.25,-115.25
783.25,-114.25
782.25,-114.25
781.25,-114.25
780.25,-114.25
779.25,-114.25
778.25,-114.25
777.25,-114.25
776.25,-114.25
775.25,-114.25
774.25,-114.25
773.25,-114.25
772.25,-114.25
771.25,-114.25
770.25,-114.25
769.25,-114.25
768.25,-114.25
767.25,-114.25
766.25,-114.25
765.25,-114.25
764.25,-114.25
763.25,-114.25
762.25,-114.25
761.25,-114.25
760.25,-114.25
759.25,-114.25
758.25,-114.25
757.25,-114.25
756.25,-114.25
755.25,-114.25
754.25,-114.25
753.25,-114.25
752.25,-113.25
751.25,-113.25
750.25,-113.25
749.25,-114.25
748.25,-114.25
747.25,-114.25
746.25,-115.25
745.25,-115.25
744.25,-114.25
743.25,-114.25
742.25,-113.25
741.25,-112.25
740.25,-112.25
739.25,-113.25
738.25,-113.25
737.25,-113.25
736.25,-114.25
735.25,-114.25
734.25,-114.25
733.25,-115.25
732.25,-115.25
731.25,-115.25
730.25,-115.25
729.25,-116.25
728.25,-116.25
727.25,-117.25
726.25,-118.25
725.25,-119.25
724.25,-120.25
724.25,-121.25
724.25,-122.25
724.25,-123.25
724.25,-124.25
724.25,-125.25
724.25,-126.25
724.25,-127.25
725.25,-128.25
725.25,-129.25
725.25,-130.25
725.25,-131.25
725.25,-132.25
725.25,-133.25
726.25,-134.25
727.25,-135.25
727.25,-136.25
728.25,-137.25
728.25,-138.25
727.25,-139.25
726.25,-140.25
725.25,-141.25
724.25,-142.25
723.25,-143.25
722.25,-144.25
