-66.96811847,-121.6513589,-182.4771425,-243.3027564,-334.3770594,-379.3310714,-430.2137476
-71.19215142,-148.3532026,-230.4639766,-307.1254439,-383.7795671,-460.3423655,-536.9051639
-106.5351439,-200.651246,-291.5311525,-388.8328656,-486.2001533,-583.6400223,-681.1566052
-106.7943966,-267.6475239,-383.4816405,-509.9055879,-637.3820718,-764.8587887,-892.3347191
-154.263037,-293.3480078,-541.3236833,-702.0615558,-877.5710599,-1053.098696,-1228.603076
-364.2511901,-679.5145098,-990.1489692,-1278.607538,-1598.250972,-1917.915892,-2237.573856
