5.643843385981717677e-15,9.217095720841602713e+01,1.600000000000000000e+01
-1.596064751021908953e-14,-8.688571824045656911e+01,1.600000000000000000e+01
3.447677440221427503e+01,8.533301107112005468e+01,1.600000000000000000e+01
-8.369362431348658049e+01,-3.212697233571315536e+01,1.600000000000000000e+01
8.979012608749140156e+01,-3.135540295736238381e+00,1.600000000000000000e+01
-4.435024127298176211e+01,-7.681687121274252661e+01,1.600000000000000000e+01
-8.769751805579004156e+01,-2.186544703115389154e+01,1.600000000000000000e+01
6.846035713800306155e+01,-5.744506042476328389e+01,1.600000000000000000e+01
-5.844550141683282618e+01,-6.723385837411524335e+01,1.600000000000000000e+01
5.648176642248206747e+01,7.229336430393993851e+01,1.600000000000000000e+01
-8.880779517241001031e+01,-1.726248667945223403e+01,1.600000000000000000e+01
-1.114754300106767104e+01,9.078945202143876259e+01,1.600000000000000000e+01
-7.425420539335789272e+01,5.595455721132956484e+01,1.600000000000000000e+01
5.179409668742118100e+01,-7.128845826770245253e+01,1.600000000000000000e+01
-9.080950267219979821e+01,-3.171137710476132021e+00,1.600000000000000000e+01
-3.865138936729239560e+01,-7.924709210213669053e+01,1.600000000000000000e+01
8.794916616292634615e+01,-1.869417236133712379e+01,1.600000000000000000e+01
8.378533386239591607e+01,-3.216217633320880509e+01,1.600000000000000000e+01
6.259630857614921950e+01,-6.259630857614924793e+01,1.600000000000000000e+01
9.029412874101758746e+01,9.490295350305190780e+00,1.600000000000000000e+01
-2.666658293437842886e+01,8.722246261693621250e+01,1.600000000000000000e+01
8.909821451461530728e+01,1.731893848096967758e+01,1.600000000000000000e+01
8.509744907830661020e+01,3.097293847648748155e+01,1.600000000000000000e+01
8.527854347927670631e+01,-2.770867844247130662e+01,1.600000000000000000e+01
6.323444750735978204e+01,6.548118726966957581e+01,1.600000000000000000e+01
-1.214367984831473635e+01,-8.640677191102570021e+01,1.600000000000000000e+01
5.999644943280252107e+01,6.901801997292888302e+01,1.600000000000000000e+01
-6.433055984586268039e+01,-6.212329952020428436e+01,1.600000000000000000e+01
-8.862020336024220057e+01,-1.883680572075124005e+01,1.600000000000000000e+01
-2.710734320004115716e+01,-8.342782390332618547e+01,1.600000000000000000e+01
-6.092957423209541190e+01,-6.533896892162528047e+01,1.600000000000000000e+01
-8.835352814287354306e+01,2.533496651047996906e+01,1.600000000000000000e+01
-9.089679340716045886e+01,-1.586609430688777245e+00,1.600000000000000000e+01
-1.421505004837060149e+01,8.975029377408145592e+01,1.600000000000000000e+01
-3.302438125192117013e+01,-8.173821187883761752e+01,1.600000000000000000e+01
-9.083245547609590176e+01,1.585486407924680208e+00,1.600000000000000000e+01
3.014859031221448049e+01,-8.283257111119759486e+01,1.600000000000000000e+01
8.899802135037361950e+01,-1.092758297273292989e+01,1.600000000000000000e+01
4.533758742879849990e+01,-7.545441653702212648e+01,1.600000000000000000e+01
9.080996888933144362e+01,3.171153991137125594e+00,1.600000000000000000e+01
-9.139870465057345683e+00,-8.696005866894056169e+01,1.600000000000000000e+01
-4.005050597950693714e+01,-7.860354378617714133e+01,1.600000000000000000e+01
-8.327942372664513471e+01,-3.364707125800324405e+01,1.600000000000000000e+01
